OI,link_2020,link_2021,link_2022,link_2023,link_2024,ref
DENW12AL0000fYjY,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,3.993511199951172e-05
DENW22AL60002rPc,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,4.076957702636719e-05
DENW05AL10007nJZ,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,4.699826240539551e-05
DENW34AL00008vox,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,4.8160552978515625e-05
DENW02AL1000MBC2,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,4.9173831939697266e-05
DENW03AL00048nBw,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.2094459533691406e-05
DENW22AL500001gi,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.233287811279297e-05
DENW04AL10002HE2,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.310773849487305e-05
DENW04AL10007XOr,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=803&height=797&bbox=413002.473%2C5727972.679%2C413011.483%2C5727981.616&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=803&height=797&bbox=413002.473%2C5727972.679%2C413011.483%2C5727981.616&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=803&height=797&bbox=413002.473%2C5727972.679%2C413011.483%2C5727981.616&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=803&height=797&bbox=413002.473%2C5727972.679%2C413011.483%2C5727981.616&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=803&height=797&bbox=413002.473%2C5727972.679%2C413011.483%2C5727981.616&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.453824996948242e-05
DENW06AL0004VtL8,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=802&height=798&bbox=380520.229%2C5695083.584%2C380532.725%2C5695096.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=802&height=798&bbox=380520.229%2C5695083.584%2C380532.725%2C5695096.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=802&height=798&bbox=380520.229%2C5695083.584%2C380532.725%2C5695096.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=802&height=798&bbox=380520.229%2C5695083.584%2C380532.725%2C5695096.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=802&height=798&bbox=380520.229%2C5695083.584%2C380532.725%2C5695096.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.602836608886719e-05
DENW04AL10005eh3,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.620718002319336e-05
DENW06AL0003kTRy,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=982&height=652&bbox=385211.815%2C5683914.251%2C385225.163%2C5683923.107&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=982&height=652&bbox=385211.815%2C5683914.251%2C385225.163%2C5683923.107&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=982&height=652&bbox=385211.815%2C5683914.251%2C385225.163%2C5683923.107&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=982&height=652&bbox=385211.815%2C5683914.251%2C385225.163%2C5683923.107&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=982&height=652&bbox=385211.815%2C5683914.251%2C385225.163%2C5683923.107&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.7756900787353516e-05
DENW01AL1000Lf18,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=731&height=875&bbox=371277.233%2C5699129.187%2C371290.786%2C5699145.415&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=731&height=875&bbox=371277.233%2C5699129.187%2C371290.786%2C5699145.415&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=731&height=875&bbox=371277.233%2C5699129.187%2C371290.786%2C5699145.415&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=731&height=875&bbox=371277.233%2C5699129.187%2C371290.786%2C5699145.415&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=731&height=875&bbox=371277.233%2C5699129.187%2C371290.786%2C5699145.415&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.84721565246582e-05
DENW52AL000FfrFH,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=777&height=823&bbox=367486.41%2C5724285.795%2C367497.135%2C5724297.156&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=777&height=823&bbox=367486.41%2C5724285.795%2C367497.135%2C5724297.156&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=777&height=823&bbox=367486.41%2C5724285.795%2C367497.135%2C5724297.156&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=777&height=823&bbox=367486.41%2C5724285.795%2C367497.135%2C5724297.156&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=777&height=823&bbox=367486.41%2C5724285.795%2C367497.135%2C5724297.156&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.9545040130615234e-05
DENW22AL80004ZA0,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=679&height=943&bbox=365134.39%2C5695770.791%2C365138.96%2C5695777.135&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=679&height=943&bbox=365134.39%2C5695770.791%2C365138.96%2C5695777.135&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=679&height=943&bbox=365134.39%2C5695770.791%2C365138.96%2C5695777.135&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=679&height=943&bbox=365134.39%2C5695770.791%2C365138.96%2C5695777.135&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=679&height=943&bbox=365134.39%2C5695770.791%2C365138.96%2C5695777.135&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,6.538629531860352e-05
