"OI","annotation_id","annotator","comparison_2020_2021","comparison_2021_2022","comparison_2022_2023","comparison_2023_2024","created_at","id","lead_time","link_2020","link_2021","link_2022","link_2023","link_2024","ref","updated_at","zustand2020","zustand2021","zustand2022","zustand2023","zustand2024"
"DENW34AL0001VdcO",5142,"12","","","","","2025-09-24T06:59:20.526059Z",95,4.077,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=800&height=800&bbox=326777.295%2C5727040.943%2C326786.2%2C5727049.839&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=800&height=800&bbox=326777.295%2C5727040.943%2C326786.2%2C5727049.839&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=800&height=800&bbox=326777.295%2C5727040.943%2C326786.2%2C5727049.839&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=800&height=800&bbox=326777.295%2C5727040.943%2C326786.2%2C5727049.839&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=800&height=800&bbox=326777.295%2C5727040.943%2C326786.2%2C5727049.839&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001475512981414,"2025-09-24T06:59:20.526082Z","","","","",""
"DENW03AL0004E34o",5205,"12","","","","","2025-09-27T06:15:54.921555Z",96,6.648,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=883&height=725&bbox=394197.13%2C5695346.646%2C394218.107%2C5695363.87&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=883&height=725&bbox=394197.13%2C5695346.646%2C394218.107%2C5695363.87&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=883&height=725&bbox=394197.13%2C5695346.646%2C394218.107%2C5695363.87&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=883&height=725&bbox=394197.13%2C5695346.646%2C394218.107%2C5695363.87&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=883&height=725&bbox=394197.13%2C5695346.646%2C394218.107%2C5695363.87&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001477003097534,"2025-09-27T06:15:54.921575Z","","","","",""
"DENW12AL0000baV1",5143,"12","","","","","2025-09-24T06:59:30.466093Z",97,4.513,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=779&height=822&bbox=405233.978%2C5706841.925%2C405251.267%2C5706860.177&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=779&height=822&bbox=405233.978%2C5706841.925%2C405251.267%2C5706860.177&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=779&height=822&bbox=405233.978%2C5706841.925%2C405251.267%2C5706860.177&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=779&height=822&bbox=405233.978%2C5706841.925%2C405251.267%2C5706860.177&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=779&height=822&bbox=405233.978%2C5706841.925%2C405251.267%2C5706860.177&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001483559608459,"2025-09-24T06:59:30.466110Z","","","","",""
"DENW34AL0002mMmX",5144,"12","","","","","2025-09-24T06:59:34.501862Z",98,2.944,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=799&height=801&bbox=339677.07%2C5732713.762%2C339683.124%2C5732719.834&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=799&height=801&bbox=339677.07%2C5732713.762%2C339683.124%2C5732719.834&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=799&height=801&bbox=339677.07%2C5732713.762%2C339683.124%2C5732719.834&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=799&height=801&bbox=339677.07%2C5732713.762%2C339683.124%2C5732719.834&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=799&height=801&bbox=339677.07%2C5732713.762%2C339683.124%2C5732719.834&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.000149130821228,"2025-09-24T06:59:34.501881Z","","","","",""
"DENW34AL0000hFbM",5145,"12","","","","","2025-09-24T06:59:44.208670Z",99,8.408,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=788&height=812&bbox=331483.905%2C5728388.271%2C331493.368%2C5728398.024&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=788&height=812&bbox=331483.905%2C5728388.271%2C331493.368%2C5728398.024&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=788&height=812&bbox=331483.905%2C5728388.271%2C331493.368%2C5728398.024&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=788&height=812&bbox=331483.905%2C5728388.271%2C331493.368%2C5728398.024&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=788&height=812&bbox=331483.905%2C5728388.271%2C331493.368%2C5728398.024&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.000149130821228,"2025-09-24T06:59:44.208694Z","","","","",""
"DENW06AL0003kU50",5146,"12","","","","","2025-09-24T07:00:03.358334Z",100,7.72,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=816&height=784&bbox=383186.525%2C5680769.96%2C383197.288%2C5680780.3&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=816&height=784&bbox=383186.525%2C5680769.96%2C383197.288%2C5680780.3&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=816&height=784&bbox=383186.525%2C5680769.96%2C383197.288%2C5680780.3&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=816&height=784&bbox=383186.525%2C5680769.96%2C383197.288%2C5680780.3&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=816&height=784&bbox=383186.525%2C5680769.96%2C383197.288%2C5680780.3&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001503825187683,"2025-09-24T07:00:03.358353Z","","","","",""
"DENW05AL100091p2",5147,"12","","","","","2025-09-24T07:00:07.302140Z",101,2.585,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=816&height=784&bbox=376046.924%2C5711361.793%2C376054.787%2C5711369.342&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=816&height=784&bbox=376046.924%2C5711361.793%2C376054.787%2C5711369.342&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=816&height=784&bbox=376046.924%2C5711361.793%2C376054.787%2C5711369.342&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=816&height=784&bbox=376046.924%2C5711361.793%2C376054.787%2C5711369.342&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=816&height=784&bbox=376046.924%2C5711361.793%2C376054.787%2C5711369.342&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001528859138488,"2025-09-24T07:00:07.302164Z","","","","",""
"DENW22AL3Px000FD",5148,"12","","","","","2025-09-24T07:00:10.887172Z",102,2.362,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=818&height=782&bbox=365136.15%2C5705986.668%2C365140.542%2C5705990.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=818&height=782&bbox=365136.15%2C5705986.668%2C365140.542%2C5705990.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=818&height=782&bbox=365136.15%2C5705986.668%2C365140.542%2C5705990.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=818&height=782&bbox=365136.15%2C5705986.668%2C365140.542%2C5705990.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=818&height=782&bbox=365136.15%2C5705986.668%2C365140.542%2C5705990.869&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001537799835205,"2025-09-24T07:00:10.887198Z","","","","",""
"DENW06AL0008B6w5",5149,"12","","","","","2025-09-24T07:00:16.207515Z",103,4.305,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=777&height=823&bbox=386455.165%2C5688612.136%2C386461.062%2C5688618.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=777&height=823&bbox=386455.165%2C5688612.136%2C386461.062%2C5688618.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=777&height=823&bbox=386455.165%2C5688612.136%2C386461.062%2C5688618.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=777&height=823&bbox=386455.165%2C5688612.136%2C386461.062%2C5688618.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=777&height=823&bbox=386455.165%2C5688612.136%2C386461.062%2C5688618.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001548528671264,"2025-09-24T07:00:16.207539Z","","","","",""
"DENW01AL10007ED7",5150,"12","","","","","2025-09-24T07:00:36.669029Z",104,19.468,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=925&height=692&bbox=378622.984%2C5709118.527%2C378632.676%2C5709125.779&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=925&height=692&bbox=378622.984%2C5709118.527%2C378632.676%2C5709125.779&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=925&height=692&bbox=378622.984%2C5709118.527%2C378632.676%2C5709125.779&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=925&height=692&bbox=378622.984%2C5709118.527%2C378632.676%2C5709125.779&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=925&height=692&bbox=378622.984%2C5709118.527%2C378632.676%2C5709125.779&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001585781574249,"2025-09-24T07:00:36.669048Z","","","","",""
"DENW01AL10001bZC",5151,"12","","","","","2025-09-24T07:00:47.749852Z",105,2.212,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=819&height=782&bbox=368522.992%2C5705130.123%2C368528.223%2C5705135.117&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=819&height=782&bbox=368522.992%2C5705130.123%2C368528.223%2C5705135.117&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=819&height=782&bbox=368522.992%2C5705130.123%2C368528.223%2C5705135.117&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=819&height=782&bbox=368522.992%2C5705130.123%2C368528.223%2C5705135.117&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=819&height=782&bbox=368522.992%2C5705130.123%2C368528.223%2C5705135.117&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001593232154846,"2025-09-24T07:00:47.749873Z","","","","",""
"DENW34AL0000NrhJ",5152,"12","","","","","2025-09-24T07:00:50.964670Z",106,2.079,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=835&height=766&bbox=337004.728%2C5727422.526%2C337016.452%2C5727433.278&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=835&height=766&bbox=337004.728%2C5727422.526%2C337016.452%2C5727433.278&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=835&height=766&bbox=337004.728%2C5727422.526%2C337016.452%2C5727433.278&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=835&height=766&bbox=337004.728%2C5727422.526%2C337016.452%2C5727433.278&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=835&height=766&bbox=337004.728%2C5727422.526%2C337016.452%2C5727433.278&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001596510410308,"2025-09-24T07:00:50.964689Z","","","","",""
"DENW12AL00006exJ",5153,"12","","","","","2025-09-24T07:00:54.839513Z",107,2.948,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=725&height=882&bbox=404274.388%2C5718534.811%2C404276.961%2C5718537.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=725&height=882&bbox=404274.388%2C5718534.811%2C404276.961%2C5718537.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=725&height=882&bbox=404274.388%2C5718534.811%2C404276.961%2C5718537.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=725&height=882&bbox=404274.388%2C5718534.811%2C404276.961%2C5718537.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=725&height=882&bbox=404274.388%2C5718534.811%2C404276.961%2C5718537.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001613497734069,"2025-09-24T07:00:54.839534Z","","","","",""
"DENW22AL17V0008T",5154,"12","","","","","2025-09-24T07:01:01.533685Z",108,5.66,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=773&height=828&bbox=359167.999%2C5697468.301%2C359172.61%2C5697473.245&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=773&height=828&bbox=359167.999%2C5697468.301%2C359172.61%2C5697473.245&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=773&height=828&bbox=359167.999%2C5697468.301%2C359172.61%2C5697473.245&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=773&height=828&bbox=359167.999%2C5697468.301%2C359172.61%2C5697473.245&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=773&height=828&bbox=359167.999%2C5697468.301%2C359172.61%2C5697473.245&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0001636147499084,"2025-09-24T07:01:01.533702Z","","","","",""
