oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW22AL80000Bgm,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=795&height=805&bbox=362145.598%2C5700407.194%2C362161.921%2C5700423.707&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=795&height=805&bbox=362145.598%2C5700407.194%2C362161.921%2C5700423.707&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((362145.598 5700414.845, 362146.375 5700415.697, 362153.691 5700423.707, 362161.921 5700416.298, 362153.604 5700407.194, 362145.598 5700414.845))"
DENW22AL200008op,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=615&height=1040&bbox=365585.472%2C5703601.632%2C365591.611%2C5703612.004&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=615&height=1040&bbox=365585.472%2C5703601.632%2C365591.611%2C5703612.004&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((365585.472 5703602.172, 365585.972 5703608.84, 365586.21 5703612.004, 365591.611 5703611.43, 365590.965 5703601.632, 365585.472 5703602.172))"
DENW22AL80001vCV,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1055&height=607&bbox=366499.674%2C5702303.245%2C366508.45%2C5702308.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1055&height=607&bbox=366499.674%2C5702303.245%2C366508.45%2C5702308.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((366499.674 5702303.245, 366499.717 5702308.288, 366508.429 5702308.295, 366508.45 5702303.34, 366499.674 5702303.245))"
DENW22AL50000s9L,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=960&height=666&bbox=367827.403%2C5701725.265%2C367842.245%2C5701735.562&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=960&height=666&bbox=367827.403%2C5701725.265%2C367842.245%2C5701735.562&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((367827.403 5701734.848, 367836.159 5701735.562, 367836.447 5701732.415, 367841.551 5701732.883, 367842.245 5701726.473, 367835.821 5701725.88, 367835.831 5701725.77, 367830.373 5701725.265, 367829.91 5701730.319, 367827.834 5701730.132, 367827.403 5701734.848))"
DENW01AL10005K0H,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=696&height=919&bbox=374287.03%2C5704985.47%2C374292.897%2C5704993.218&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=696&height=919&bbox=374287.03%2C5704985.47%2C374292.897%2C5704993.218&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((374287.03 5704985.47, 374287.121 5704990.903, 374292.527 5704993.218, 374292.897 5704987.104, 374287.03 5704985.47))"
DENW01AL1000Llcz,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=737&height=868&bbox=372002.016%2C5700400.805%2C372019.176%2C5700421.022&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=737&height=868&bbox=372002.016%2C5700400.805%2C372019.176%2C5700421.022&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((372002.016 5700403.207, 372007.692 5700421.022, 372019.176 5700417.377, 372018.1 5700413.985, 372017.024 5700410.593, 372013.046 5700411.863, 372009.517 5700400.805, 372005.767 5700402.006, 372002.016 5700403.207))"
DENW01AL1000Jk4g,2020,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=926&height=691&bbox=372404.939%2C5701176.161%2C372419.323%2C5701186.894&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=926&height=691&bbox=372404.939%2C5701176.161%2C372419.323%2C5701186.894&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((372404.939 5701182.541, 372411.212 5701184.868, 372416.674 5701186.894, 372416.684 5701186.873, 372417.955 5701183.48, 372417.89 5701183.342, 372419.323 5701182.673, 372418.684 5701181.229, 372418.831 5701181.153, 372419.047 5701180.574, 372419.056 5701180.553, 372413.595 5701178.511, 372407.309 5701176.161, 372404.939 5701182.541))"
DENW01AL1000JmKY,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=934&height=686&bbox=372302.022%2C5702844.665%2C372315.053%2C5702854.233&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=934&height=686&bbox=372302.022%2C5702844.665%2C372315.053%2C5702854.233&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((372302.022 5702850.938, 372303.451 5702851.389, 372303.505 5702851.227, 372307.565 5702852.493, 372308.709 5702852.85, 372313.144 5702854.233, 372313.189 5702854.091, 372314.165 5702850.949, 372314.575 5702849.63, 372315.053 5702848.091, 372309.515 5702846.378, 372303.975 5702844.665, 372302.022 5702850.938))"
DENW01AL1000EMeA,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=813&height=787&bbox=377213.72%2C5702038.462%2C377230.934%2C5702055.126&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=813&height=787&bbox=377213.72%2C5702038.462%2C377230.934%2C5702055.126&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((377213.72 5702045.198, 377225.012 5702055.126, 377230.934 5702048.39, 377219.642 5702038.462, 377213.72 5702045.198))"
DENW01AL1000EJrF,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1037&height=617&bbox=376862.385%2C5702537.156%2C376871.294%2C5702542.454&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1037&height=617&bbox=376862.385%2C5702537.156%2C376871.294%2C5702542.454&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((376862.385 5702541.596, 376866.626 5702541.966, 376870.816 5702542.454, 376871.294 5702537.634, 376867.187 5702537.156, 376867.08 5702538.067, 376862.879 5702537.578, 376862.385 5702541.596))"
DENW01AL1000EKrX,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=662&height=966&bbox=375552.895%2C5703183.356%2C375570.397%2C5703208.885&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=662&height=966&bbox=375552.895%2C5703183.356%2C375570.397%2C5703208.885&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((375552.895 5703186.096, 375553.486 5703188.864, 375555.381 5703197.76, 375555.903 5703197.56, 375556.357 5703199.722, 375555.778 5703199.795, 375557.654 5703208.885, 375568.369 5703206.625, 375568.267 5703206.13, 375570.397 5703205.681, 375569.527 5703201.507, 375567.408 5703201.947, 375565.944 5703194.817, 375568.039 5703194.369, 375567.322 5703191.014, 375565.691 5703183.356, 375552.895 5703186.096))"
DENW01AL10004hOw,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=843&height=759&bbox=380302.605%2C5701190.898%2C380308.827%2C5701196.505&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=843&height=759&bbox=380302.605%2C5701190.898%2C380308.827%2C5701196.505&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((380302.605 5701194.206, 380307.112 5701196.505, 380308.827 5701193.212, 380304.291 5701190.898, 380302.605 5701194.206))"
DENW01AL10003jwe,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=822&height=778&bbox=380364.397%2C5703518.339%2C380371.413%2C5703524.982&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=822&height=778&bbox=380364.397%2C5703518.339%2C380371.413%2C5703524.982&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((380364.397 5703523.7, 380370.253 5703524.982, 380371.413 5703519.611, 380365.557 5703518.339, 380364.397 5703523.7))"
DENW01AL10003jwe,2021,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=822&height=778&bbox=380364.397%2C5703518.339%2C380371.413%2C5703524.982&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=822&height=778&bbox=380364.397%2C5703518.339%2C380371.413%2C5703524.982&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((380364.397 5703523.7, 380370.253 5703524.982, 380371.413 5703519.611, 380365.557 5703518.339, 380364.397 5703523.7))"
DENW06AL00090nyV,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1005&height=637&bbox=384544.16%2C5700628.862%2C384549.578%2C5700632.298&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1005&height=637&bbox=384544.16%2C5700628.862%2C384549.578%2C5700632.298&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((384544.16 5700629.8, 384544.634 5700632.298, 384549.578 5700631.36, 384549.104 5700628.862, 384544.16 5700629.8))"
DENW06AL0004Vyw6,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=658&height=973&bbox=383382.281%2C5700105.024%2C383397.742%2C5700127.889&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=658&height=973&bbox=383382.281%2C5700105.024%2C383397.742%2C5700127.889&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((383382.281 5700107.901, 383382.387 5700108.264, 383383.341 5700107.986, 383384.833 5700113.107, 383383.859 5700113.392, 383384.729 5700116.371, 383385.698 5700116.088, 383386.482 5700118.757, 383385.509 5700119.045, 383386.706 5700123.089, 383387.669 5700122.803, 383388.96 5700127.14, 383387.997 5700127.428, 383388.135 5700127.889, 383397.742 5700125.037, 383391.823 5700105.024, 383382.281 5700107.901))"
DENW06AL00090nyV,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1005&height=637&bbox=384544.16%2C5700628.862%2C384549.578%2C5700632.298&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1005&height=637&bbox=384544.16%2C5700628.862%2C384549.578%2C5700632.298&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((384544.16 5700629.8, 384544.634 5700632.298, 384549.578 5700631.36, 384549.104 5700628.862, 384544.16 5700629.8))"
DENW02AL1000Hm2k,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=795&height=806&bbox=391562.379%2C5703128.087%2C391570.322%2C5703136.14&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=795&height=806&bbox=391562.379%2C5703128.087%2C391570.322%2C5703136.14&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((391562.379 5703133.497, 391567.28 5703135.992, 391567.569 5703136.14, 391570.322 5703130.727, 391565.131 5703128.087, 391562.379 5703133.497))"
DENW02AL10007Nbx,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=545&height=1175&bbox=394443.626%2C5702731.795%2C394447.949%2C5702741.121&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=545&height=1175&bbox=394443.626%2C5702731.795%2C394447.949%2C5702741.121&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((394443.626 5702740.664, 394446.551 5702741.121, 394447.949 5702732.249, 394445.046 5702731.795, 394443.626 5702740.664))"
DENW22AL700006RA,2021,2024,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=805&height=795&bbox=359156.413%2C5702306.631%2C359160.647%2C5702310.809&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=805&height=795&bbox=359156.413%2C5702306.631%2C359160.647%2C5702310.809&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((359156.413 5702306.871, 359156.564 5702310.809, 359159.442 5702310.693, 359160.647 5702310.645, 359160.506 5702306.631, 359156.413 5702306.871))"
DENW22AL40001sFF,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((358122.52 5702552.852, 358124.607 5702558.426, 358138.426 5702553.038, 358136.338 5702547.463, 358133.144 5702548.709, 358122.52 5702552.852))"
DENW22AL40001sFF,2020,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((358122.52 5702552.852, 358124.607 5702558.426, 358138.426 5702553.038, 358136.338 5702547.463, 358133.144 5702548.709, 358122.52 5702552.852))"
DENW22AL70000Bhd,2021,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=880&height=727&bbox=358472.396%2C5702299.081%2C358487.723%2C5702311.739&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=880&height=727&bbox=358472.396%2C5702299.081%2C358487.723%2C5702311.739&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((358472.396 5702310.082, 358486.413 5702311.739, 358487.723 5702300.738, 358473.736 5702299.081, 358472.396 5702310.082))"
DENW22AL7000047s,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=768&height=833&bbox=358852.921%2C5701299.752%2C358868.366%2C5701316.495&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=768&height=833&bbox=358852.921%2C5701299.752%2C358868.366%2C5701316.495&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((358852.921 5701312.219, 358863.028 5701316.495, 358868.366 5701303.662, 358867.158 5701301.411, 358854.617 5701299.752, 358853.466 5701308.64, 358854.376 5701308.829, 358852.921 5701312.219))"
DENW22AL70000JfS,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=742&height=863&bbox=358349.669%2C5700042.978%2C358355.476%2C5700049.737&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=742&height=863&bbox=358349.669%2C5700042.978%2C358355.476%2C5700049.737&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((358349.669 5700043.218, 358349.919 5700049.737, 358355.476 5700049.598, 358355.309 5700042.978, 358349.669 5700043.218))"
