oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW04AL1000JdGN,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=716&height=894&bbox=422589.563%2C5724928.04%2C422595.238%2C5724935.127&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=716&height=894&bbox=422589.563%2C5724928.04%2C422595.238%2C5724935.127&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((422589.563 5724933.977, 422593.371 5724935.127, 422595.238 5724929.219, 422591.395 5724928.04, 422589.563 5724933.977))"
DENW04AL1000JdIl,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=796&height=804&bbox=422606.004%2C5724818.779%2C422613.136%2C5724825.985&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=796&height=804&bbox=422606.004%2C5724818.779%2C422613.136%2C5724825.985&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((422606.004 5724824.435, 422611.453 5724825.985, 422613.136 5724820.33, 422607.691 5724818.779, 422606.622 5724822.362, 422606.004 5724824.435))"
DENW04AL1000JdJt,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=806&height=794&bbox=423156.949%2C5723976.277%2C423167.97%2C5723987.135&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=806&height=794&bbox=423156.949%2C5723976.277%2C423167.97%2C5723987.135&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423156.949 5723977.169, 423157.314 5723982.702, 423157.514 5723982.688, 423157.807 5723987.135, 423167.97 5723986.242, 423167.094 5723976.277, 423156.949 5723977.169))"
DENW04AL1000JdUp,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=805&height=795&bbox=424693.117%2C5722906.999%2C424708.761%2C5722922.445&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=805&height=795&bbox=424693.117%2C5722906.999%2C424708.761%2C5722922.445&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((424693.117 5722912.091, 424703.668 5722922.445, 424708.761 5722917.329, 424698.227 5722906.999, 424693.117 5722912.091))"
DENW04AL1000JdUs,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=775&height=826&bbox=423518.455%2C5724846.986%2C423525.481%2C5724854.473&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=775&height=826&bbox=423518.455%2C5724846.986%2C423525.481%2C5724854.473&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423518.455 5724848.962, 423520.389 5724853.486, 423520.802 5724854.473, 423525.481 5724852.51, 423523.04 5724846.986, 423518.455 5724848.962))"
DENW04AL1000JdkQ,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=920&height=696&bbox=424849.277%2C5723173.536%2C424858.256%2C5723180.327&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=920&height=696&bbox=424849.277%2C5723173.536%2C424858.256%2C5723180.327&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((424849.277 5723179.546, 424857.77 5723180.327, 424858.256 5723174.305, 424849.8 5723173.536, 424849.277 5723179.546))"
DENW04AL1000JdmS,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=636&height=1007&bbox=424651.477%2C5722843.862%2C424661.924%2C5722860.412&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=636&height=1007&bbox=424651.477%2C5722843.862%2C424661.924%2C5722860.412&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((424651.477 5722844.064, 424654.605 5722860.412, 424661.924 5722859.013, 424660.473 5722851.419, 424658.175 5722851.5, 424656.734 5722843.862, 424651.477 5722844.064))"
DENW04AL1000JeJU,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=709&height=903&bbox=423491.316%2C5724400.37%2C423497.691%2C5724408.492&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=709&height=903&bbox=423491.316%2C5724400.37%2C423497.691%2C5724408.492&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423491.316 5724401.781, 423493.676 5724408.492, 423497.691 5724407.129, 423495.361 5724400.37, 423491.316 5724401.781))"
DENW04AL1380000R,2022,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=786&height=814&bbox=421575.85%2C5723874.107%2C421585.281%2C5723883.875&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=786&height=814&bbox=421575.85%2C5723874.107%2C421585.281%2C5723883.875&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((421575.85 5723883.091, 421576.454 5723883.135, 421576.436 5723883.396, 421583.098 5723883.875, 421583.136 5723883.485, 421584.67 5723883.604, 421585.281 5723874.934, 421583.71 5723874.799, 421583.731 5723874.445, 421582.034 5723874.322, 421578.976 5723874.107, 421578.951 5723874.359, 421577.215 5723874.241, 421576.727 5723881.382, 421576.583 5723881.383, 421575.98 5723881.317, 421575.85 5723883.091))"
DENW04AL1F80000G,2021,2024,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1061&height=603&bbox=423072.582%2C5724713.939%2C423085.284%2C5724721.164&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1061&height=603&bbox=423072.582%2C5724713.939%2C423085.284%2C5724721.164&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423072.582 5724715.257, 423072.984 5724719.344, 423073.171 5724721.164, 423085.284 5724719.867, 423085.078 5724717.977, 423084.621 5724713.939, 423072.582 5724715.257))"
DENW04AL30000JL4,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=804&height=796&bbox=420840.415%2C5722662.432%2C420849.673%2C5722671.602&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=804&height=796&bbox=420840.415%2C5722662.432%2C420849.673%2C5722671.602&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((420840.415 5722667.106, 420844.438 5722671.602, 420849.673 5722666.933, 420845.646 5722662.432, 420840.415 5722667.106))"
DENW04ALD90000Ta,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=748&height=856&bbox=422435.777%2C5720691.477%2C422445.467%2C5720702.568&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=748&height=856&bbox=422435.777%2C5720691.477%2C422445.467%2C5720702.568&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((422435.777 5720699.324, 422439.609 5720702.568, 422445.467 5720695.649, 422444.543 5720694.866, 422445.263 5720692.502, 422442.577 5720691.676, 422441.953 5720691.477, 422440.286 5720693.446, 422440.558 5720693.677, 422435.777 5720699.324))"
DENW04ALDP0000SK,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=777&height=824&bbox=424831.03%2C5723191.476%2C424842.165%2C5723203.288&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=777&height=824&bbox=424831.03%2C5723191.476%2C424842.165%2C5723203.288&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((424831.03 5723198.499, 424833.247 5723201.649, 424841.102 5723203.288, 424842.165 5723199.105, 424841.245 5723198.942, 424833.739 5723198.277, 424834.323 5723191.695, 424831.637 5723191.476, 424831.03 5723198.499))"
DENW04ALDU0000kx,2021,2023,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=617&height=1037&bbox=422588.315%2C5723234.374%2C422593.864%2C5723243.698&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=617&height=1037&bbox=422588.315%2C5723234.374%2C422593.864%2C5723243.698&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((422588.315 5723235.234, 422590.386 5723243.698, 422593.864 5723242.831, 422591.79 5723234.374, 422588.315 5723235.234))"
DENW04ALHL000013,2021,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=752&height=851&bbox=420077.508%2C5722724.661%2C420084.026%2C5722732.044&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=752&height=851&bbox=420077.508%2C5722724.661%2C420084.026%2C5722732.044&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((420077.508 5722726.402, 420081.646 5722732.044, 420084.026 5722730.3, 420079.89 5722724.661, 420077.508 5722726.402))"
DENW04ALIs00009v,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=840&height=762&bbox=424390.251%2C5724407.984%2C424399.855%2C5724416.697&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=840&height=762&bbox=424390.251%2C5724407.984%2C424399.855%2C5724416.697&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((424390.251 5724413.652, 424397.462 5724416.697, 424399.855 5724411.029, 424392.644 5724407.984, 424390.251 5724413.652))"
DENW04ALJ200004J,2021,2024,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=856&height=748&bbox=423200.141%2C5724831.575%2C423206.181%2C5724836.851&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=856&height=748&bbox=423200.141%2C5724831.575%2C423206.181%2C5724836.851&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423200.141 5724833.286, 423201.417 5724836.851, 423206.181 5724835.104, 423204.917 5724831.575, 423200.141 5724833.286))"
DENW04ALJ200006b,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1016&height=630&bbox=423736.823%2C5724989.122%2C423746.998%2C5724995.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1016&height=630&bbox=423736.823%2C5724989.122%2C423746.998%2C5724995.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423736.823 5724991.698, 423738.215 5724995.426, 423746.998 5724992.148, 423745.868 5724989.122, 423740.853 5724990.994, 423740.591 5724990.292, 423736.823 5724991.698))"
DENW04ALTG00001l,2023,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=805&height=795&bbox=420873.518%2C5723190.684%2C420887.753%2C5723204.729&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=805&height=795&bbox=420873.518%2C5723190.684%2C420887.753%2C5723204.729&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((420873.518 5723198.856, 420873.723 5723199.075, 420878.99 5723204.729, 420887.753 5723196.526, 420882.275 5723190.684, 420877.905 5723194.759, 420873.518 5723198.856))"
DENW04ALUf00001l,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=563&height=1136&bbox=421094.021%2C5723447.884%2C421097.006%2C5723453.906&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=563&height=1136&bbox=421094.021%2C5723447.884%2C421097.006%2C5723453.906&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((421094.021 5723447.903, 421094.045 5723453.906, 421097.006 5723453.879, 421096.986 5723447.961, 421096.993 5723447.884, 421094.021 5723447.903))"
DENW04ALb000002Q,2021,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=850&height=753&bbox=423023.302%2C5722521.257%2C423033.925%2C5722530.673&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=850&height=753&bbox=423023.302%2C5722521.257%2C423033.925%2C5722530.673&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423023.302 5722527.745, 423029.329 5722530.673, 423033.925 5722524.88, 423026.483 5722521.257, 423023.623 5722527.087, 423023.302 5722527.745))"
DENW04ALcq00000v,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1028&height=623&bbox=420568.725%2C5720692.976%2C420575.118%2C5720696.847&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1028&height=623&bbox=420568.725%2C5720692.976%2C420575.118%2C5720696.847&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((420568.725 5720695.925, 420574.649 5720696.847, 420575.118 5720693.896, 420569.194 5720692.976, 420568.725 5720695.925))"
DENW04ALeC00001w,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=658&height=972&bbox=423638.359%2C5724771.533%2C423644.797%2C5724781.044&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=658&height=972&bbox=423638.359%2C5724771.533%2C423644.797%2C5724781.044&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((423638.359 5724772.771, 423641.899 5724781.044, 423644.797 5724779.807, 423641.249 5724771.533, 423638.359 5724772.771))"
DENW04ALhW00000r,2021,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=822&height=778&bbox=421190.812%2C5720285.479%2C421202.799%2C5720296.83&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=822&height=778&bbox=421190.812%2C5720285.479%2C421202.799%2C5720296.83&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((421190.812 5720296.048, 421200.918 5720296.83, 421201.296 5720292.086, 421202.305 5720292.17, 421202.799 5720285.802, 421198.757 5720285.479, 421198.668 5720286.527, 421192.323 5720286.026, 421191.606 5720285.968, 421191.215 5720290.823, 421190.812 5720296.048))"
DENW04ALj8000010,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=798&height=802&bbox=420456.986%2C5723271.239%2C420464.261%2C5723278.553&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=798&height=802&bbox=420456.986%2C5723271.239%2C420464.261%2C5723278.553&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((420456.986 5723272.745, 420458.502 5723278.553, 420464.261 5723277.044, 420462.735 5723271.239, 420456.986 5723272.745))"
DENW04ALoz00004R,2021,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=821&height=780&bbox=420929.763%2C5723057.276%2C420944.469%2C5723071.244&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=821&height=780&bbox=420929.763%2C5723057.276%2C420944.469%2C5723071.244&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((420929.763 5723063.725, 420936.547 5723071.244, 420938.427 5723069.552, 420938.717 5723069.945, 420939.26 5723069.535, 420941.126 5723068.157, 420942.182 5723067.378, 420943.395 5723066.488, 420944.469 5723065.622, 420943.717 5723064.782, 420936.955 5723057.276, 420929.763 5723063.725))"
